Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Date,new_ship,Year,Month,Day
116,CA-2014-115259,second class,RC-19960,ryan crowe,consumer,united states,columbus,ohio,43229,east,OFF-PA-10004965,office supplies,paper,xerox 1921,23.976,3,0.2,7.4925,25-08-2014,27-08-2014,2014,8,25
117,CA-2014-115259,second class,RC-19960,ryan crowe,consumer,united states,columbus,ohio,43229,east,OFF-EN-10002504,office supplies,envelopes,"tyvek  top-opening peel & seel envelopes, plain white",130.464,6,0.2,44.0316,25-08-2014,27-08-2014,2014,8,25
118,CA-2015-110457,standard class,DK-13090,dave kipp,consumer,united states,seattle,washington,98103,west,FUR-TA-10001768,furniture,tables,hon racetrack conference tables,787.53,3,0,165.3813,02-03-2015,06-03-2015,2015,3,2
119,US-2015-136476,standard class,GG-14650,greg guthrie,corporate,united states,bristol,tennessee,37620,south,OFF-BI-10003650,office supplies,binders,gbc docubind 300 electric binding machine,157.794,1,0.7,-115.7156,05-04-2015,10-04-2015,2015,4,5
120,CA-2016-103730,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805,east,FUR-FU-10002157,furniture,furnishings,artistic insta-plaque,47.04,3,0,18.3456,12-06-2016,15-06-2016,2016,6,12
121,CA-2016-103730,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805,east,OFF-BI-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,30.84,4,0,13.878,12-06-2016,15-06-2016,2016,6,12
122,CA-2016-103730,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805,east,OFF-ST-10000777,office supplies,storage,"companion letter/legal file, black",226.56,6,0,63.4368,12-06-2016,15-06-2016,2016,6,12
123,CA-2016-103730,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805,east,OFF-EN-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,115.02,9,0,51.759,12-06-2016,15-06-2016,2016,6,12
124,CA-2016-103730,first class,SC-20725,steven cartwright,consumer,united states,wilmington,delaware,19805,east,TEC-PH-10003875,technology,phones,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,68.04,7,0,19.7316,12-06-2016,15-06-2016,2016,6,12
125,US-2014-152030,second class,AD-10180,alan dominguez,home office,united states,houston,texas,77041,central,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,600.558,3,0.3,-8.5794,26-12-2014,28-12-2014,2014,12,26
126,US-2014-134614,standard class,PF-19165,philip fox,consumer,united states,bloomington,illinois,61701,central,FUR-TA-10004534,furniture,tables,bevis 44 x 96 conference tables,617.7,6,0.5,-407.682,20-09-2014,25-09-2014,2014,9,20
127,US-2017-107272,standard class,TS-21610,troy staebel,consumer,united states,phoenix,arizona,85023,west,OFF-BI-10003274,office supplies,binders,"avery durable slant ring binders, no labels",2.388,2,0.7,-1.8308,05-11-2017,12-11-2017,2017,11,5
128,US-2017-107272,standard class,TS-21610,troy staebel,consumer,united states,phoenix,arizona,85023,west,OFF-ST-10002974,office supplies,storage,"trav-l-file heavy-duty shuttle ii, black",243.992,7,0.2,30.499,05-11-2017,12-11-2017,2017,11,5
129,US-2016-125969,second class,LS-16975,lindsay shagiari,home office,united states,los angeles,california,90004,west,FUR-CH-10001146,furniture,chairs,"global task chair, black",81.424,2,0.2,-9.1602,06-11-2016,10-11-2016,2016,11,6
130,US-2016-125969,second class,LS-16975,lindsay shagiari,home office,united states,los angeles,california,90004,west,FUR-FU-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,238.56,3,0,26.2416,06-11-2016,10-11-2016,2016,11,6
131,US-2017-164147,first class,DW-13585,dorothy wardle,corporate,united states,columbus,ohio,43229,east,TEC-PH-10002293,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,59.97,5,0.4,-11.994,02-02-2017,05-02-2017,2017,2,2
132,US-2017-164147,first class,DW-13585,dorothy wardle,corporate,united states,columbus,ohio,43229,east,OFF-PA-10002377,office supplies,paper,xerox 1916,78.304,2,0.2,29.364,02-02-2017,05-02-2017,2017,2,2
133,US-2017-164147,first class,DW-13585,dorothy wardle,corporate,united states,columbus,ohio,43229,east,OFF-FA-10002780,office supplies,fasteners,staples,21.456,9,0.2,6.9732,02-02-2017,05-02-2017,2017,2,2
134,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,OFF-PA-10001804,office supplies,paper,xerox 195,20.04,3,0,9.6192,13-10-2016,19-10-2016,2016,10,13
135,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,OFF-PA-10001736,office supplies,paper,xerox 1880,35.44,1,0,16.6568,13-10-2016,19-10-2016,2016,10,13
136,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,OFF-AR-10001149,office supplies,art,"sanford colorific colored pencils, 12/box",11.52,4,0,3.456,13-10-2016,19-10-2016,2016,10,13
137,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,OFF-FA-10002988,office supplies,fasteners,ideal clamps,4.02,2,0,1.9698,13-10-2016,19-10-2016,2016,10,13
138,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,OFF-BI-10004781,office supplies,binders,gbc wire binding strips,76.176,3,0.2,26.6616,13-10-2016,19-10-2016,2016,10,13
139,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,OFF-SU-10001218,office supplies,supplies,fiskars softgrip scissors,65.88,6,0,18.4464,13-10-2016,19-10-2016,2016,10,13
140,CA-2016-145583,standard class,LC-16885,lena creighton,consumer,united states,roseville,california,95661,west,FUR-FU-10001706,furniture,furnishings,longer-life soft white bulbs,43.12,14,0,20.6976,13-10-2016,19-10-2016,2016,10,13
141,CA-2016-110366,second class,JD-15895,jonathan doherty,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",82.8,2,0.2,10.35,05-09-2016,07-09-2016,2016,9,5
142,CA-2017-106180,standard class,SH-19975,sally hughsby,corporate,united states,san francisco,california,94122,west,OFF-AR-10000940,office supplies,art,newell 343,8.82,3,0,2.3814,18-09-2017,23-09-2017,2017,9,18
143,CA-2017-106180,standard class,SH-19975,sally hughsby,corporate,united states,san francisco,california,94122,west,OFF-EN-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,3,0,5.1042,18-09-2017,23-09-2017,2017,9,18
144,CA-2017-106180,standard class,SH-19975,sally hughsby,corporate,united states,san francisco,california,94122,west,OFF-PA-10004327,office supplies,paper,xerox 1911,143.7,3,0,68.976,18-09-2017,23-09-2017,2017,9,18
145,CA-2017-155376,standard class,SG-20080,sandra glassco,consumer,united states,independence,missouri,64055,central,OFF-AP-10001058,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43,3,0,218.2518,22-12-2017,27-12-2017,2017,12,22
146,CA-2015-110744,standard class,HA-14920,helen andreada,consumer,united states,pasadena,california,91104,west,OFF-ST-10003656,office supplies,storage,safco industrial wire shelving,671.93,7,0,20.1579,07-09-2015,12-09-2015,2015,9,7
147,CA-2014-110072,standard class,MG-17680,maureen gastineau,home office,united states,newark,ohio,43055,east,FUR-FU-10000521,furniture,furnishings,"seth thomas 14"" putty-colored wall clock",93.888,4,0.2,12.9096,22-10-2014,28-10-2014,2014,10,22
148,CA-2016-114489,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,TEC-PH-10000215,technology,phones,plantronics cordless phone headset with in-line volume - m214c,384.45,11,0,103.8015,05-12-2016,09-12-2016,2016,12,5
149,CA-2016-114489,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,TEC-PH-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97,3,0,5.9988,05-12-2016,09-12-2016,2016,12,5
150,CA-2016-114489,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,FUR-CH-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1951.84,8,0,585.552,05-12-2016,09-12-2016,2016,12,5
151,CA-2016-114489,standard class,JE-16165,justin ellison,corporate,united states,franklin,wisconsin,53132,central,OFF-BI-10002735,office supplies,binders,gbc prestige therm-a-bind covers,171.55,5,0,80.6285,05-12-2016,09-12-2016,2016,12,5
152,CA-2016-158834,first class,TW-21025,tamara willingham,home office,united states,scottsdale,arizona,85254,west,OFF-AP-10000326,office supplies,appliances,belkin 7 outlet surgemaster surge protector with phone protection,157.92,5,0.2,17.766,13-03-2016,16-03-2016,2016,3,13
153,CA-2016-158834,first class,TW-21025,tamara willingham,home office,united states,scottsdale,arizona,85254,west,TEC-PH-10001254,technology,phones,jabra biz 2300 duo qd duo corded headset,203.184,2,0.2,15.2388,13-03-2016,16-03-2016,2016,3,13
154,CA-2015-124919,first class,SP-20650,stephanie phelps,corporate,united states,san jose,california,95123,west,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,58.38,7,0,26.271,31-05-2015,02-06-2015,2015,5,31
155,CA-2015-124919,first class,SP-20650,stephanie phelps,corporate,united states,san jose,california,95123,west,OFF-PA-10002254,office supplies,paper,xerox 1883,105.52,4,0,48.5392,31-05-2015,02-06-2015,2015,5,31
156,CA-2015-124919,first class,SP-20650,stephanie phelps,corporate,united states,san jose,california,95123,west,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",80.88,6,0,21.0288,31-05-2015,02-06-2015,2015,5,31
157,CA-2015-118948,standard class,NK-18490,neil knudson,home office,united states,seattle,washington,98105,west,OFF-AR-10001547,office supplies,art,newell 311,6.63,3,0,1.7901,28-05-2015,03-06-2015,2015,5,28
158,CA-2014-104269,second class,DB-13060,dave brooks,consumer,united states,seattle,washington,98115,west,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,457.568,2,0.2,51.4764,01-03-2014,06-03-2014,2014,3,1
159,CA-2016-114104,standard class,NP-18670,nora paige,consumer,united states,edmond,oklahoma,73034,central,OFF-LA-10002475,office supplies,labels,avery 519,14.62,2,0,6.8714,20-11-2016,24-11-2016,2016,11,20
160,CA-2016-114104,standard class,NP-18670,nora paige,consumer,united states,edmond,oklahoma,73034,central,TEC-PH-10004536,technology,phones,avaya 5420 digital phone,944.93,7,0,236.2325,20-11-2016,24-11-2016,2016,11,20
161,CA-2016-162733,first class,TT-21070,ted trevino,consumer,united states,los angeles,california,90045,west,OFF-PA-10002751,office supplies,paper,xerox 1920,5.98,1,0,2.691,11-05-2016,12-05-2016,2016,5,11
162,CA-2015-119697,second class,EM-13960,eric murdock,consumer,united states,philadelphia,pennsylvania,19134,east,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,54.384,2,0.2,1.3596,28-12-2015,31-12-2015,2015,12,28
163,CA-2016-154508,standard class,RD-19900,ruben dartt,consumer,united states,carlsbad,new mexico,88220,west,OFF-EN-10001990,office supplies,envelopes,staple envelope,28.4,5,0,13.348,16-11-2016,20-11-2016,2016,11,16
164,CA-2016-113817,standard class,MJ-17740,max jones,consumer,united states,seattle,washington,98115,west,OFF-BI-10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68,2,0.2,9.688,07-11-2016,11-11-2016,2016,11,7
165,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,9.936,3,0.2,2.7324,08-09-2014,12-09-2014,2014,9,8
166,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,TEC-MA-10000822,technology,machines,lexmark mx611dhe monochrome laser printer,8159.952,8,0.4,-1359.992,08-09-2014,12-09-2014,2014,9,8
167,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,275.928,3,0.2,-58.6347,08-09-2014,12-09-2014,2014,9,8
168,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,FUR-CH-10004287,furniture,chairs,safco arco folding chair,1740.06,9,0.3,-24.858,08-09-2014,12-09-2014,2014,9,8
169,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10002656,office supplies,art,sanford liquid accent highlighters,32.064,6,0.2,6.8136,08-09-2014,12-09-2014,2014,9,8
170,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,OFF-AP-10002518,office supplies,appliances,kensington 7 outlet masterpiece power center,177.98,5,0.8,-453.849,08-09-2014,12-09-2014,2014,9,8
171,CA-2014-139892,standard class,BM-11140,becky martin,consumer,united states,san antonio,texas,78207,central,TEC-PH-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,143.976,3,0.2,8.9985,08-09-2014,12-09-2014,2014,9,8
172,CA-2014-118962,standard class,CS-12130,chad sievert,consumer,united states,los angeles,california,90004,west,OFF-PA-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",20.94,3,0,9.8418,05-08-2014,09-08-2014,2014,8,5
173,CA-2014-118962,standard class,CS-12130,chad sievert,consumer,united states,los angeles,california,90004,west,OFF-PA-10001144,office supplies,paper,xerox 1913,110.96,2,0,53.2608,05-08-2014,09-08-2014,2014,8,5
174,CA-2014-118962,standard class,CS-12130,chad sievert,consumer,united states,los angeles,california,90004,west,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",340.144,7,0.2,21.259,05-08-2014,09-08-2014,2014,8,5
175,US-2014-100853,standard class,JB-15400,jennifer braxton,corporate,united states,chicago,illinois,60623,central,OFF-AP-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,52.448,2,0.8,-131.12,14-09-2014,19-09-2014,2014,9,14
176,US-2014-100853,standard class,JB-15400,jennifer braxton,corporate,united states,chicago,illinois,60623,central,OFF-LA-10003148,office supplies,labels,avery 51,20.16,4,0.2,6.552,14-09-2014,19-09-2014,2014,9,14
177,US-2017-152366,second class,SJ-20500,shirley jackson,consumer,united states,houston,texas,77036,central,OFF-AP-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",97.264,4,0.8,-243.16,21-04-2017,25-04-2017,2017,4,21
178,US-2015-101511,second class,JE-15745,joel eaton,consumer,united states,newark,ohio,43055,east,FUR-CH-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",396.802,7,0.3,-11.3372,21-11-2015,23-11-2015,2015,11,21
179,US-2015-101511,second class,JE-15745,joel eaton,consumer,united states,newark,ohio,43055,east,OFF-SU-10002189,office supplies,supplies,acme rosewood handle letter opener,15.88,5,0.2,-3.7715,21-11-2015,23-11-2015,2015,11,21
180,CA-2015-137225,standard class,JK-15640,jim kriz,home office,united states,new york city,new york,10009,east,OFF-AR-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",3.28,1,0,1.4104,15-12-2015,19-12-2015,2015,12,15
181,CA-2014-166191,second class,DK-13150,david kendrick,corporate,united states,decatur,illinois,62521,central,OFF-ST-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",24.816,2,0.2,1.8612,05-12-2014,09-12-2014,2014,12,5
182,CA-2014-166191,second class,DK-13150,david kendrick,corporate,united states,decatur,illinois,62521,central,TEC-AC-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744,7,0.2,76.6395,05-12-2014,09-12-2014,2014,12,5
183,CA-2014-158274,second class,RM-19675,robert marley,home office,united states,monroe,louisiana,71203,south,TEC-PH-10003273,technology,phones,at&t tr1909w,503.96,4,0,131.0296,19-11-2014,24-11-2014,2014,11,19
184,CA-2014-158274,second class,RM-19675,robert marley,home office,united states,monroe,louisiana,71203,south,TEC-PH-10004896,technology,phones,nokia lumia 521 (t-mobile),149.95,5,0,41.986,19-11-2014,24-11-2014,2014,11,19
185,CA-2014-158274,second class,RM-19675,robert marley,home office,united states,monroe,louisiana,71203,south,TEC-AC-10002345,technology,accessories,hp standard 104 key ps/2 keyboard,29,2,0,7.25,19-11-2014,24-11-2014,2014,11,19
186,CA-2016-105018,standard class,SK-19990,sally knutson,consumer,united states,fairfield,connecticut,6824,east,OFF-BI-10001890,office supplies,binders,avery poly binder pockets,7.16,2,0,3.4368,28-11-2016,02-12-2016,2016,11,28
